Bit Depth,Hole Depth,On Bottom ROP,Weight on Bit,Block Height,Hook Load,Rotary RPM,Rotary Torque,Standpipe Pressure,3rd Party Gas,Meters Per Hour,Minutes Per Meter,Total Pump Output,DD-MMM-YYYY,HH:MM:SS
1995.54,1995.54,12.99,4,55.1,71.1,44,334.001,16986,-999.25,12.99,4.62,1.49,24-Mar-07,1:44:40
1995.6,1995.6,12.99,3.7,55.1,71.2,46,310.001,16915,-999.25,12.99,4.62,1.49,24-Mar-07,1:44:50
1995.62,1995.62,11.45,4.3,55,70.3,45,325.334,16889,-999.25,11.45,5.24,1.49,24-Mar-07,1:45:00
1995.67,1995.67,11.45,4.3,55,70.5,46,325.334,16888,-999.25,11.45,5.24,1.49,24-Mar-07,1:45:10
1995.67,1995.67,11.45,4.3,55,70.9,45,331.334,16930,-999.25,11.45,5.24,1.49,24-Mar-07,1:45:20
1995.7,1995.7,11.45,3,55,71.4,47,306.667,16898,-999.25,11.45,5.24,1.49,24-Mar-07,1:45:30
1995.76,1995.76,11.45,3.5,54.9,71.1,45,329.334,16847,-999.25,11.45,5.24,1.49,24-Mar-07,1:45:40
1995.8,1995.8,12.07,3,54.9,71.6,47,308.001,16904,-999.25,12.07,4.97,1.49,24-Mar-07,1:45:50
1995.86,1995.86,12.07,3.7,54.8,70.4,45,322.667,16835,-999.25,12.07,4.97,1.49,24-Mar-07,1:46:00
1995.93,1995.93,12.07,5,54.8,70.5,49,308.001,16853,-999.25,12.07,4.97,1.49,24-Mar-07,1:46:10
1996,1996,24.02,6.8,54.7,68.3,49,284.001,16515,-999.25,24.02,2.5,1.49,24-Mar-07,1:46:20
1996.03,1996.03,24.02,7.4,54.6,66.6,49,290.667,16502,-999.25,24.02,2.5,1.49,24-Mar-07,1:46:30
1996.03,1996.03,24.02,6.7,54.6,66.5,51,278.667,16485,-999.25,24.02,2.5,1.5,24-Mar-07,1:46:40
1996.05,1996.05,24.02,7.4,54.6,66.7,51,262.667,16338,-999.25,24.02,2.5,1.5,24-Mar-07,1:46:50
1996.07,1996.07,24.02,8.3,54.6,66.1,51,262.001,16235,-999.25,24.02,2.5,1.5,24-Mar-07,1:47:00
1996.08,1996.08,24.02,8.3,54.6,65.6,50,262.667,16252,-999.25,24.02,2.5,1.5,24-Mar-07,1:47:10
1996.09,1996.09,24.02,8.3,54.6,65.4,50,275.334,16309,-999.25,24.02,2.5,1.5,24-Mar-07,1:47:20
1996.09,1996.09,24.02,7.7,54.6,65.7,50,284.001,16420,-999.25,24.02,2.5,1.5,24-Mar-07,1:47:30
1996.09,1996.09,24.02,7.5,54.6,66.3,49,372.667,16772,-999.25,24.02,2.5,1.49,24-Mar-07,1:47:40
1996.09,1996.09,24.02,6.8,54.6,68.7,42,425.334,18019,-999.25,24.02,2.5,1.47,24-Mar-07,1:47:50
1996.09,1996.09,24.02,4.6,54.6,70.6,45,349.334,17982,-999.25,24.02,2.5,1.48,24-Mar-07,1:48:00
1996.11,1996.11,24.02,2.6,54.6,71.5,49,300.667,17318,-999.25,24.02,2.5,1.49,24-Mar-07,1:48:10
1996.18,1996.18,24.02,3.5,54.5,70.6,48,303.334,16635,-999.25,24.02,2.5,1.49,24-Mar-07,1:48:20
1996.21,1996.21,5.97,3.7,54.5,70.5,45,318.001,16865,-999.25,5.97,10.06,1.49,24-Mar-07,1:48:30
1996.27,1996.27,5.97,4.5,54.4,70,48,330.667,16864,-999.25,5.97,10.06,1.49,24-Mar-07,1:48:40
1996.27,1996.27,5.97,3.6,54.4,71,46,326.667,16953,-999.25,5.97,10.06,1.49,24-Mar-07,1:48:50
1996.34,1996.34,5.97,3.9,54.4,70.7,47,315.334,16864,-999.25,5.97,10.06,1.49,24-Mar-07,1:49:00
1996.36,1996.36,5.97,3.9,54.3,71.5,47,332.001,16924,-999.25,5.97,10.06,1.49,24-Mar-07,1:49:10
1996.41,1996.41,13.04,3.2,54.3,71.3,46,331.334,16855,-999.25,13.04,4.6,1.49,24-Mar-07,1:49:20
1996.47,1996.47,13.04,2.9,54.2,71.4,48,323.334,16872,-999.25,13.04,4.6,1.49,24-Mar-07,1:49:30
1996.51,1996.51,13.04,3.5,54.2,70.6,45,319.334,16826,-999.25,13.04,4.6,1.49,24-Mar-07,1:49:40
1996.57,1996.57,13.04,3.5,54.1,70.2,46,310.667,16819,-999.25,13.04,4.6,1.49,24-Mar-07,1:49:50
1996.58,1996.58,13.04,3.7,54.1,71.5,47,325.334,16843,-999.25,13.04,4.6,1.49,24-Mar-07,1:50:00
1996.65,1996.65,14.91,3,54.1,71.4,48,308.001,16806,-999.25,14.91,4.03,1.49,24-Mar-07,1:50:10
1996.66,1996.66,14.91,3.1,54,71.4,49,319.334,16794,-999.25,14.91,4.03,1.49,24-Mar-07,1:50:20
1996.75,1996.75,14.91,4.3,54,70.6,48,316.667,16704,-999.25,14.91,4.03,1.49,24-Mar-07,1:50:30
1996.77,1996.77,14.91,4.5,53.9,69.8,46,325.334,16901,-999.25,14.91,4.03,1.49,24-Mar-07,1:50:40
1996.77,1996.77,14.91,3.2,53.9,70.9,47,326.001,16948,-999.25,14.91,4.03,1.49,24-Mar-07,1:50:50
1996.84,1996.84,14.43,3.3,53.9,71,48,315.334,16864,-999.25,14.43,4.16,1.49,24-Mar-07,1:51:00
1996.85,1996.85,14.43,3.4,53.8,71.5,49,328.001,16920,-999.25,14.43,4.16,1.49,24-Mar-07,1:51:10
1996.93,1996.93,14.43,4,53.8,70.7,49,306.001,16857,-999.25,14.43,4.16,1.49,24-Mar-07,1:51:20
1996.96,1996.96,14.43,4.3,53.7,70.4,45,340.001,16998,-999.25,14.43,4.16,1.49,24-Mar-07,1:51:30
1996.96,1996.96,14.43,2.6,53.7,71.9,47,338.001,17089,-999.25,14.43,4.16,1.49,24-Mar-07,1:51:40
1997.01,1997.01,13.18,2.7,53.7,72.2,49,307.334,16900,-999.25,13.18,4.55,1.49,24-Mar-07,1:51:50
1997.04,1997.04,13.18,3.4,53.6,71.5,45,318.667,16874,-999.25,13.18,4.55,1.49,24-Mar-07,1:52:00
1997.11,1997.11,13.18,3.7,53.6,71.2,49,290.667,16872,-999.25,13.18,4.55,1.49,24-Mar-07,1:52:10
1997.19,1997.19,13.18,5.6,53.5,68.9,49,292.667,16579,-999.25,13.18,4.55,1.49,24-Mar-07,1:52:20
1997.19,1997.19,13.18,5.4,53.5,69,50,310.001,16684,-999.25,13.18,4.55,1.49,24-Mar-07,1:52:30
1997.27,1997.27,16.94,7,53.4,68.2,50,286.667,16590,-999.25,16.94,3.54,1.49,24-Mar-07,1:52:40
1997.28,1997.28,16.94,7.2,53.4,67.1,47,304.667,16637,-999.25,16.94,3.54,1.49,24-Mar-07,1:52:50
1997.28,1997.28,16.94,5.9,53.4,68.3,47,380.667,17191,-999.25,16.94,3.54,1.49,24-Mar-07,1:53:00
1997.28,1997.28,16.94,4.8,53.4,70.8,44,380.001,17858,-999.25,16.94,3.54,1.48,24-Mar-07,1:53:10
1997.28,1997.28,16.94,2.4,53.4,72,48,314.001,17691,-999.25,16.94,3.54,1.49,24-Mar-07,1:53:20
1997.35,1997.35,16.94,3,53.4,72.1,49,304.001,16829,-999.25,16.94,3.54,1.49,24-Mar-07,1:53:30
1997.38,1997.38,16.94,3.6,53.3,71.3,45,315.334,16890,-999.25,16.94,3.54,1.49,24-Mar-07,1:53:40
1997.45,1997.45,9.97,2.9,53.3,71.5,47,302.001,16893,-999.25,9.97,6.02,1.49,24-Mar-07,1:53:50
1997.49,1997.49,9.97,3.4,53.2,70.3,45,318.667,16843,-999.25,9.97,6.02,1.49,24-Mar-07,1:54:00
1997.52,1997.52,9.97,3.7,53.2,70.9,46,313.334,16875,-999.25,9.97,6.02,1.49,24-Mar-07,1:54:10
1997.56,1997.56,9.97,3.7,53.1,70.7,46,322.001,16869,-999.25,9.97,6.02,1.49,24-Mar-07,1:54:20
1997.58,1997.58,9.97,2.5,53.1,71.6,48,308.001,16931,-999.25,9.97,6.02,1.49,24-Mar-07,1:54:30
1997.63,1997.63,14.58,3.4,53.1,71.1,48,317.334,16823,-999.25,14.58,4.11,1.49,24-Mar-07,1:54:40
1997.69,1997.69,14.58,3,53,71.5,47,300.667,16863,-999.25,14.58,4.11,1.49,24-Mar-07,1:54:50
1997.72,1997.72,14.58,3.4,52.9,71.3,45,319.334,16888,-999.25,14.58,4.11,1.49,24-Mar-07,1:55:00
1997.78,1997.78,14.58,2.9,52.9,71.4,47,312.667,16889,-999.25,14.58,4.11,1.49,24-Mar-07,1:55:10
1997.81,1997.81,15.53,3.2,52.9,71.5,46,317.334,16866,-999.25,15.53,3.86,1.49,24-Mar-07,1:55:20
1997.85,1997.85,15.53,3.3,52.8,70.9,47,316.001,16829,-999.25,15.53,3.86,1.49,24-Mar-07,1:55:30
1997.9,1997.9,15.53,3.1,52.8,71.3,49,310.667,16862,-999.25,15.53,3.86,1.49,24-Mar-07,1:55:40
1997.99,1997.99,15.53,5.1,52.7,69.8,48,285.334,16729,-999.25,15.53,3.86,1.49,24-Mar-07,1:55:50
1998.04,1998.04,21.87,6.9,52.7,67.8,47,298.001,16569,-999.25,21.87,2.74,1.49,24-Mar-07,1:56:00
1998.06,1998.06,21.87,7.2,52.6,67,49,288.667,16590,-999.25,21.87,2.74,1.49,24-Mar-07,1:56:10
1998.09,1998.09,21.87,7.9,52.6,66.8,50,280.001,16559,-999.25,21.87,2.74,1.49,24-Mar-07,1:56:20
1998.11,1998.11,21.87,8.2,52.6,66,50,283.334,16490,-999.25,21.87,2.74,1.49,24-Mar-07,1:56:30
1998.12,1998.12,21.87,8.7,52.5,65.6,51,277.334,16473,-999.25,21.87,2.74,1.5,24-Mar-07,1:56:40
1998.12,1998.12,21.87,8.7,52.5,65.2,51,267.334,16395,-999.25,21.87,2.74,1.5,24-Mar-07,1:56:50
1998.13,1998.13,21.87,8.8,52.5,65.2,52,261.334,16337,-999.25,21.87,2.74,1.5,24-Mar-07,1:57:00
1998.13,1998.13,21.87,8.8,52.5,65.1,52,262.667,16299,-999.25,21.87,2.74,1.5,24-Mar-07,1:57:10
1998.15,1998.15,21.87,9.1,52.5,65.1,51,267.334,16312,-999.25,21.87,2.74,1.5,24-Mar-07,1:57:20
1998.15,1998.15,21.87,8.8,52.5,65.1,51,268.667,16363,-999.25,21.87,2.74,1.5,24-Mar-07,1:57:30
1998.16,1998.16,21.87,9,52.5,65.3,50,287.334,16532,-999.25,21.87,2.74,1.49,24-Mar-07,1:57:40
1998.16,1998.16,21.87,7.8,52.5,66,46,404.667,17196,-999.25,21.87,2.74,1.49,24-Mar-07,1:57:50
1998.16,1998.16,21.87,6.9,52.5,68.9,42,444.001,18418,-999.25,21.87,2.74,1.46,24-Mar-07,1:58:00
1998.16,1998.16,21.87,4.2,52.5,71,46,363.334,18344,-999.25,21.87,2.74,1.48,24-Mar-07,1:58:10
1998.18,1998.18,21.87,2.1,52.5,71.9,48,301.334,17378,-999.25,21.87,2.74,1.49,24-Mar-07,1:58:20
1998.26,1998.26,4.65,3.3,52.5,71.1,47,318.001,16658,-999.25,4.65,12.9,1.49,24-Mar-07,1:58:30
1998.26,1998.26,4.65,3.4,52.4,72,47,335.334,16950,-999.25,4.65,12.9,1.49,24-Mar-07,1:58:40
1998.34,1998.34,4.65,3.4,52.4,71.1,47,311.334,16898,-999.25,4.65,12.9,1.49,24-Mar-07,1:58:50
1998.36,1998.36,4.65,3.5,52.3,71.6,45,335.334,16946,-999.25,4.65,12.9,1.49,24-Mar-07,1:59:00
1998.43,1998.43,16.73,2.7,52.3,71.9,48,300.001,16946,-999.25,16.73,3.59,1.49,24-Mar-07,1:59:10
1998.46,1998.46,16.73,3.3,52.2,71.6,46,318.001,16887,-999.25,16.73,3.59,1.49,24-Mar-07,1:59:20
1998.53,1998.53,16.73,3.3,52.2,71.1,47,311.334,16885,-999.25,16.73,3.59,1.49,24-Mar-07,1:59:30
1998.56,1998.56,16.73,3.5,52.1,71.3,47,314.001,16794,-999.25,16.73,3.59,1.49,24-Mar-07,1:59:40
1998.61,1998.61,17.41,3,52.1,70.5,48,314.001,16724,-999.25,17.41,3.45,1.49,24-Mar-07,1:59:50
1998.7,1998.7,17.41,4.9,52,70,48,304.667,16700,-999.25,17.41,3.45,1.49,24-Mar-07,2:00:00
1998.73,1998.73,17.41,5.2,51.9,69.3,47,326.001,16881,-999.25,17.41,3.45,1.49,24-Mar-07,2:00:10
1998.74,1998.74,17.41,5.2,51.9,69.9,44,344.667,17133,-999.25,17.41,3.45,1.49,24-Mar-07,2:00:20
1998.74,1998.74,17.41,3.1,51.9,71.4,46,342.001,17194,-999.25,17.41,3.45,1.48,24-Mar-07,2:00:30
1998.8,1998.8,13.7,2.8,51.9,71.5,48,298.667,16963,-999.25,13.7,4.38,1.49,24-Mar-07,2:00:40
1998.83,1998.83,13.7,3.3,51.8,71.3,46,322.001,16878,-999.25,13.7,4.38,1.49,24-Mar-07,2:00:50
1998.89,1998.89,13.7,2.8,51.8,71.8,46,305.334,16902,-999.25,13.7,4.38,1.49,24-Mar-07,2:01:00
1998.93,1998.93,13.7,3.2,51.7,71.3,44,317.334,16861,-999.25,13.7,4.38,1.49,24-Mar-07,2:01:10
1999,1999,13.7,3.2,51.7,71.4,46,308.667,16864,-999.25,13.7,4.38,1.49,24-Mar-07,2:01:20
1999.04,1999.04,17.83,3.1,51.6,71.4,45,315.334,16844,-999.25,17.83,3.36,1.49,24-Mar-07,2:01:30
1999.1,1999.1,17.83,3.4,51.6,70.5,45,322.667,16829,-999.25,17.83,3.36,1.49,24-Mar-07,2:01:40
1999.14,1999.14,17.83,3.4,51.5,71.1,45,321.334,16849,-999.25,17.83,3.36,1.49,24-Mar-07,2:01:50
1999.14,1999.14,17.83,3.4,51.5,71.5,46,320.001,16837,-999.25,17.83,3.36,1.49,24-Mar-07,2:02:00
1999.21,1999.21,15.27,2.8,51.5,71.7,48,303.334,16799,-999.25,15.27,3.93,1.49,24-Mar-07,2:02:10
1999.24,1999.24,15.27,2.9,51.4,71.7,47,316.001,16759,-999.25,15.27,3.93,1.49,24-Mar-07,2:02:20
1999.31,1999.31,15.27,3.6,51.4,70.8,46,324.667,16775,-999.25,15.27,3.93,1.49,24-Mar-07,2:02:30
1999.34,1999.34,15.27,3.1,51.3,71.5,47,319.334,16901,-999.25,15.27,3.93,1.49,24-Mar-07,2:02:40
1999.39,1999.39,15.27,3.3,51.3,71.1,46,322.001,16830,-999.25,15.27,3.93,1.49,24-Mar-07,2:02:50
1999.44,1999.44,15.36,2.7,51.3,71.6,46,309.334,16887,-999.25,15.36,3.91,1.49,24-Mar-07,2:03:00
1999.48,1999.48,15.36,3.5,51.2,71.4,44,323.334,16875,-999.25,15.36,3.91,1.49,24-Mar-07,2:03:10
1999.54,1999.54,15.36,3,51.2,71.6,46,310.001,16882,-999.25,15.36,3.91,1.49,24-Mar-07,2:03:20
1999.57,1999.57,15.36,3.5,51.1,71.3,46,321.334,16867,-999.25,15.36,3.91,1.49,24-Mar-07,2:03:30
1999.64,1999.64,17.98,3.2,51.1,70.7,46,314.667,16855,-999.25,17.98,3.34,1.49,24-Mar-07,2:03:40
1999.66,1999.66,17.98,3.1,51,71.7,46,318.001,16869,-999.25,17.98,3.34,1.49,24-Mar-07,2:03:50
1999.71,1999.71,17.98,3.3,51,71.2,45,316.667,16853,-999.25,17.98,3.34,1.49,24-Mar-07,2:04:00
1999.77,1999.77,17.98,3.2,50.9,71.4,45,302.667,16865,-999.25,17.98,3.34,1.49,24-Mar-07,2:04:10
1999.8,1999.8,17.98,3.2,50.9,71.5,45,324.001,16884,-999.25,17.98,3.34,1.49,24-Mar-07,2:04:20
1999.87,1999.87,15.8,3.1,50.8,71.3,47,314.001,16882,-999.25,15.8,3.8,1.49,24-Mar-07,2:04:30
1999.89,1999.89,15.8,3.5,50.8,71.1,46,320.001,16868,-999.25,15.8,3.8,1.49,24-Mar-07,2:04:40
1999.95,1999.95,15.8,3.6,50.8,70.4,46,318.667,16838,-999.25,15.8,3.8,1.49,24-Mar-07,2:04:50
2000,2000,17.84,3.4,50.7,70.7,46,317.334,16855,-999.25,17.84,3.36,1.49,24-Mar-07,2:05:00
2000.03,2000.03,17.84,3.3,50.6,71.1,45,322.001,16858,-999.25,17.84,3.36,1.49,24-Mar-07,2:05:10
2000.09,2000.09,17.84,3.4,50.6,71.3,46,316.667,16859,-999.25,17.84,3.36,1.49,24-Mar-07,2:05:20
2000.13,2000.13,17.84,3.6,50.6,70.7,46,318.667,16856,-999.25,17.84,3.36,1.49,24-Mar-07,2:05:30
2000.15,2000.15,17.84,3.5,50.5,71.3,47,323.334,16871,-999.25,17.84,3.36,1.49,24-Mar-07,2:05:40
2000.19,2000.19,17.84,3.4,50.5,71.3,44,313.334,16894,-999.25,17.84,3.36,1.49,24-Mar-07,2:05:50
2000.25,2000.25,13.37,2.7,50.5,71.7,46,300.667,16903,-999.25,13.37,4.49,1.49,24-Mar-07,2:06:00
2000.28,2000.28,13.37,3.1,50.4,71.1,46,313.334,16858,-999.25,13.37,4.49,1.49,24-Mar-07,2:06:10
2000.32,2000.32,13.37,3.2,50.4,71,45,317.334,16863,-999.25,13.37,4.49,1.49,24-Mar-07,2:06:20
2000.38,2000.38,13.37,3.2,50.3,71.5,46,297.334,16882,-999.25,13.37,4.49,1.49,24-Mar-07,2:06:30
2000.43,2000.43,19.03,4.1,50.3,70.5,45,330.667,16870,-999.25,19.03,3.15,1.49,24-Mar-07,2:06:40
2000.43,2000.43,19.03,2.6,50.2,72.1,45,328.667,17050,-999.25,19.03,3.15,1.49,24-Mar-07,2:06:50
2000.48,2000.48,19.03,2.4,50.2,72.4,48,290.001,16973,-999.25,19.03,3.15,1.49,24-Mar-07,2:07:00
2000.54,2000.54,19.03,3.3,50.2,70.7,46,321.334,16808,-999.25,19.03,3.15,1.49,24-Mar-07,2:07:10
2000.59,2000.59,19.03,3,50.1,71.7,46,316.667,16870,-999.25,19.03,3.15,1.49,24-Mar-07,2:07:20
2000.63,2000.63,13.45,2.9,50.1,71.5,45,315.334,16858,-999.25,13.45,4.46,1.49,24-Mar-07,2:07:30
2000.67,2000.67,13.45,3,50,70.9,45,320.001,16836,-999.25,13.45,4.46,1.49,24-Mar-07,2:07:40
2000.73,2000.73,13.45,3.1,50,71.3,45,312.667,16857,-999.25,13.45,4.46,1.49,24-Mar-07,2:07:50
2000.76,2000.76,13.45,3.2,49.9,71.3,46,322.667,16857,-999.25,13.45,4.46,1.49,24-Mar-07,2:08:00
2000.8,2000.8,16.97,3,49.9,71.4,44,316.667,16856,-999.25,16.97,3.54,1.49,24-Mar-07,2:08:10
2000.86,2000.86,16.97,2.9,49.8,71.2,45,312.667,16858,-999.25,16.97,3.54,1.49,24-Mar-07,2:08:20
2000.9,2000.9,16.97,3,49.8,71.2,45,314.001,16864,-999.25,16.97,3.54,1.49,24-Mar-07,2:08:30
2000.94,2000.94,16.97,3.2,49.7,71.5,44,312.001,16854,-999.25,16.97,3.54,1.49,24-Mar-07,2:08:40
2001,2001,16.97,3.1,49.7,71.8,45,306.667,16867,-999.25,16.97,3.54,1.49,24-Mar-07,2:08:50
2001.07,2001.07,17.33,4.8,49.6,69.8,46,306.667,16749,-999.25,17.33,3.46,1.49,24-Mar-07,2:09:00
2001.1,2001.1,17.33,5.2,49.6,69.1,48,324.001,16811,-999.25,17.33,3.46,1.49,24-Mar-07,2:09:10
2001.13,2001.13,17.33,5.7,49.5,69.3,50,290.001,16782,-999.25,17.33,3.46,1.49,24-Mar-07,2:09:20
2001.19,2001.19,17.33,6.9,49.5,67.4,48,329.334,16691,-999.25,17.33,3.46,1.49,24-Mar-07,2:09:30
2001.19,2001.19,17.33,5.8,49.5,67.6,49,296.001,16815,-999.25,17.33,3.46,1.49,24-Mar-07,2:09:40
2001.23,2001.23,13.05,7.5,49.5,67.7,51,269.334,16607,-999.25,13.05,4.6,1.5,24-Mar-07,2:09:50
2001.27,2001.27,13.05,8.4,49.4,66,50,275.334,16392,-999.25,13.05,4.6,1.49,24-Mar-07,2:10:00
2001.28,2001.28,13.05,8.8,49.4,65.2,50,277.334,16406,-999.25,13.05,4.6,1.5,24-Mar-07,2:10:10
2001.29,2001.29,13.05,8.9,49.4,65.3,50,282.667,16488,-999.25,13.05,4.6,1.49,24-Mar-07,2:10:20
2001.29,2001.29,13.05,8.5,49.3,65.6,49,287.334,16552,-999.25,13.05,4.6,1.49,24-Mar-07,2:10:30
2001.3,2001.3,13.05,8.2,49.3,65.8,49,282.001,16551,-999.25,13.05,4.6,1.49,24-Mar-07,2:10:40
2001.31,2001.31,13.05,8.3,49.3,66,49,288.667,16538,-999.25,13.05,4.6,1.49,24-Mar-07,2:10:50
2001.31,2001.31,13.05,7.3,49.3,66.5,48,296.667,16649,-999.25,13.05,4.6,1.49,24-Mar-07,2:11:00
2001.31,2001.31,13.05,6.5,49.3,66.9,48,292.001,16650,-999.25,13.05,4.6,1.49,24-Mar-07,2:11:10
2001.31,2001.31,13.05,6.2,49.3,67.3,48,288.001,16613,-999.25,13.05,4.6,1.49,24-Mar-07,2:11:20
2001.31,2001.31,13.05,5.8,49.3,67.6,50,287.334,16601,-999.25,13.05,4.6,1.49,24-Mar-07,2:11:30
2001.34,2001.34,13.05,7.4,49.3,67.6,50,274.667,16543,-999.25,13.05,4.6,1.49,24-Mar-07,2:11:40
2001.37,2001.37,13.05,8.5,49.3,65.8,49,281.334,16470,-999.25,13.05,4.6,1.49,24-Mar-07,2:11:50
2001.4,2001.4,13.05,8.7,49.3,65.4,49,284.001,16516,-999.25,13.05,4.6,1.49,24-Mar-07,2:12:00
2001.4,2001.4,5.27,8.8,49.2,65.2,49,283.334,16527,-999.25,5.27,11.39,1.49,24-Mar-07,2:12:10
2001.41,2001.41,5.27,8.8,49.2,65.2,49,281.334,16514,-999.25,5.27,11.39,1.49,24-Mar-07,2:12:20
2001.41,2001.41,5.27,9,49.2,65.2,50,286.001,16592,-999.25,5.27,11.39,1.49,24-Mar-07,2:12:30
2001.43,2001.43,5.27,8.9,49.2,65.2,50,279.334,16595,-999.25,5.27,11.39,1.49,24-Mar-07,2:12:40
2001.43,2001.43,5.27,9.1,49.2,65.2,50,275.334,16525,-999.25,5.27,11.39,1.49,24-Mar-07,2:12:50
2001.44,2001.44,5.27,8.9,49.2,65.1,50,276.667,16494,-999.25,5.27,11.39,1.49,24-Mar-07,2:13:00
2001.44,2001.44,5.27,9.1,49.2,65.2,49,285.334,16574,-999.25,5.27,11.39,1.49,24-Mar-07,2:13:10
2001.45,2001.45,5.27,9.1,49.2,65.1,49,296.667,16666,-999.25,5.27,11.39,1.49,24-Mar-07,2:13:20
2001.45,2001.45,5.27,8.6,49.2,65.3,47,307.334,16816,-999.25,5.27,11.39,1.49,24-Mar-07,2:13:30
2001.45,2001.45,5.27,7.9,49.2,65.5,48,304.001,16844,-999.25,5.27,11.39,1.49,24-Mar-07,2:13:40
2001.46,2001.46,5.27,8.9,49.2,65.5,49,296.001,16784,-999.25,5.27,11.39,1.49,24-Mar-07,2:13:50
2001.46,2001.46,5.27,8.4,49.2,65.6,47,308.667,16801,-999.25,5.27,11.39,1.49,24-Mar-07,2:14:00
2001.46,2001.46,5.27,7.5,49.2,66,46,326.667,16971,-999.25,5.27,11.39,1.49,24-Mar-07,2:14:10
2001.46,2001.46,5.27,7.1,49.2,66.5,45,342.001,17206,-999.25,5.27,11.39,1.48,24-Mar-07,2:14:20
2001.46,2001.46,5.27,6.5,49.2,67.2,46,320.667,17206,-999.25,5.27,11.39,1.48,24-Mar-07,2:14:30
2001.47,2001.47,5.27,5.9,49.2,67.8,48,316.001,17059,-999.25,5.27,11.39,1.49,24-Mar-07,2:14:40
2001.48,2001.48,5.27,6.3,49.2,68,49,295.334,16907,-999.25,5.27,11.39,1.49,24-Mar-07,2:14:50
2001.52,2001.52,5.27,7.7,49.2,66.6,48,317.334,16786,-999.25,5.27,11.39,1.49,24-Mar-07,2:15:00
2001.52,2001.52,5.27,6.4,49.1,66.9,47,315.334,16905,-999.25,5.27,11.39,1.49,24-Mar-07,2:15:10
2001.52,2001.52,5.27,6.1,49.1,67.3,47,306.001,16889,-999.25,5.27,11.39,1.49,24-Mar-07,2:15:20
2001.52,2001.52,5.27,5.7,49.1,67.7,48,299.334,16815,-999.25,5.27,11.39,1.49,24-Mar-07,2:15:30
2001.56,2001.56,5.27,6.9,49.1,67.7,48,304.001,16735,-999.25,5.27,11.39,1.49,24-Mar-07,2:15:40
2001.56,2001.56,5.27,7.4,49.1,67.1,47,318.001,16848,-999.25,5.27,11.39,1.49,24-Mar-07,2:15:50
2001.56,2001.56,5.27,5.9,49.1,67.8,48,331.334,16996,-999.25,5.27,11.39,1.49,24-Mar-07,2:16:00
2001.6,2001.6,5.27,6,49.1,68.1,49,298.001,16976,-999.25,5.27,11.39,1.49,24-Mar-07,2:16:10
2001.64,2001.64,2.94,7.4,49,66.8,47,317.334,16750,-999.25,2.94,20.41,1.49,24-Mar-07,2:16:20
2001.64,2001.64,2.94,6.8,49,67.5,47,312.667,16874,-999.25,2.94,20.41,1.49,24-Mar-07,2:16:30
2001.67,2001.67,2.94,7.6,49,67.7,48,300.667,16854,-999.25,2.94,20.41,1.49,24-Mar-07,2:16:40
2001.68,2001.68,2.94,7.6,49,66.7,47,316.001,16886,-999.25,2.94,20.41,1.49,24-Mar-07,2:16:50
2001.68,2001.68,2.94,6.4,49,67.2,45,320.667,17044,-999.25,2.94,20.41,1.48,24-Mar-07,2:17:00
2001.68,2001.68,2.94,5.9,49,67.6,47,306.667,17037,-999.25,2.94,20.41,1.49,24-Mar-07,2:17:10
2001.68,2001.68,2.94,5.5,49,67.9,48,300.001,16880,-999.25,2.94,20.41,1.49,24-Mar-07,2:17:20
2001.73,2001.73,2.94,7.1,49,68,48,298.001,16767,-999.25,2.94,20.41,1.49,24-Mar-07,2:17:30
2001.73,2001.73,2.94,7.3,48.9,67.1,47,310.001,16861,-999.25,2.94,20.41,1.49,24-Mar-07,2:17:40
2001.73,2001.73,2.94,6,48.9,67.4,47,304.667,16870,-999.25,2.94,20.41,1.49,24-Mar-07,2:17:50
2001.77,2001.77,2.94,7.3,48.9,67.5,48,309.334,16828,-999.25,2.94,20.41,1.49,24-Mar-07,2:18:00
2001.77,2001.77,2.94,6.8,48.9,67.3,47,306.667,16850,-999.25,2.94,20.41,1.49,24-Mar-07,2:18:10
2001.78,2001.78,2.94,7,48.9,67.3,48,304.667,16836,-999.25,2.94,20.41,1.49,24-Mar-07,2:18:20
2001.79,2001.79,2.94,7.2,48.9,67.3,47,314.001,16875,-999.25,2.94,20.41,1.49,24-Mar-07,2:18:30
2001.79,2001.79,2.94,5.7,48.9,67.7,47,308.667,16885,-999.25,2.94,20.41,1.49,24-Mar-07,2:18:40
2001.8,2001.8,4.45,6.2,48.9,68,47,303.334,16842,-999.25,4.45,13.48,1.49,24-Mar-07,2:18:50
2001.83,2001.83,4.45,6.9,48.8,68.1,47,310.667,16795,-999.25,4.45,13.48,1.49,24-Mar-07,2:19:00
2001.84,2001.84,4.45,6.8,48.8,67.6,46,310.667,16871,-999.25,4.45,13.48,1.49,24-Mar-07,2:19:10
2001.85,2001.85,4.45,6.5,48.8,67.7,47,307.334,16867,-999.25,4.45,13.48,1.49,24-Mar-07,2:19:20
2001.87,2001.87,4.45,6.7,48.8,67.8,47,310.001,16853,-999.25,4.45,13.48,1.49,24-Mar-07,2:19:30
2001.88,2001.88,4.45,6.7,48.8,67.7,46,313.334,16865,-999.25,4.45,13.48,1.49,24-Mar-07,2:19:40
2001.9,2001.9,4.45,6.5,48.8,67.8,47,310.667,16868,-999.25,4.45,13.48,1.49,24-Mar-07,2:19:50
